,text,created_at,troll
199,RT @ConstanceQueen8: VIDEO : Former Bernie Supporters Gather in Philadelphia For Trump https://t.co/bxIbqFpS3G,2016-11-07 14:41:19,1
200,#Hillary terrorist-supporter #HillaryForPrison2016 https://t.co/CYleYdFU8j #TrumpForPresident,2016-11-08 15:25:02,1
201,"RT @chiefplan1: Trump promises segregation--
https://t.co/SHXPDCyYVq",2016-11-07 00:55:11,1
202,RT @authenticpaint: #2016ElectionIn3Words people are misogynistic.,2016-11-07 06:18:24,1
203,RT @thomassfl: Wikileaks E-Mails:  Hillary Clinton Blackmailed Bernie Sanders https://t.co/l9X32FegV6.,2016-11-08 11:41:22,1
204,@Hillary_4_Jail @HillaryClinton #HillaryForPrison2016 #TrumpForPresident,2016-11-08 10:45:36,1
205,Make it stop! #2016ElectionIn3Words,2016-11-07 07:42:31,1
206,"RT @coldplay207: If you like what happened to twitter now you will love what happens to it in the#ElectionDay
#TwitterDown #IfYouLikeThisYo…",2016-11-07 01:18:42,1
207,"RT @MsTexas1967: Poor Bono
Stuck in a moment that he can't get out of https://t.co/T7YgSkcowj",2016-11-08 03:48:06,1
208,#2016ElectionIn3Words Fear and survival,2016-11-07 06:32:58,1
209,Trump gonna be 271 #TrumpForPresident,2016-11-08 13:40:45,1
210,RT @JesseKellyDC: 😐🔫 https://t.co/fkjwkuS3cO,2016-11-08 11:43:46,1
211,RT @dkm177: #voterfraud #VoterIntimidation https://t.co/BnFjdb6m3h,2016-11-08 13:54:47,1
212,RT @tea0704: Nice disguise https://t.co/CWLqOeFxYI,2016-11-08 17:26:54,1
213,#VoteTrump #FuckHillary https://t.co/EOBY6kO6yH #TrumpForPresident,2016-11-08 12:06:32,1
214,RT @w0tn0t: .#ElectionDay @TwitterMoments Voting Issues: Some Trump Voters Reporting Ballots Switching To Clinton. https://t.co/l5EGNCiEMQ,2016-11-08 16:58:37,1
215,RT @LessaT: Nite. Righteous Brothers - Unchained Melody - YouTube https://t.co/STtXHgFjhy,2016-11-07 00:32:28,1
216,RT @MattMurph24: The Voting Rights Act will stay dead,2016-11-08 20:33:12,1
217,"RT @OnPirateSat: #IHateRadio - The Damned celebrates its 40th anniversary with a new album, tour https://t.co/jhjmKyPynX https://t.co/nXEZr…",2016-11-07 08:03:55,1
218,#ImVotingBecause only 'We The People' can bring Hillary to justice at the ballot box!  #LockHerUp https://t.co/Aca79DseL9 #TrumpForPresident,2016-11-08 14:26:24,1
219,Another arrest made on an illegal alien trying to vote here in San Antonio. Be on the lookout! https://t.co/Ez3H3AFw5G,2016-11-08 12:50:39,1
220,@tristen_dale #praisedale #trump2k16 #killary #emails #TrumpForPresident,2016-11-08 15:57:58,1
221,"Trump wins New Hampshire!
First swing state goes TRUMP!
#ElectionDay #ElectionNight #iVoted https://t.co/3wXsOBvGbu",2016-11-08 15:12:00,1
222,NYTimes Forecast: Donald Trump has an 84% chance of winning Ohio! https://t.co/ffQDMVP7BP,2016-11-08 18:22:01,1
223,Goodnight Fellow Depolorables! It's time to pray. Pray with all your hear and soul! #MAGA #TrumpForPresident,2016-11-08 14:13:42,1
224,Illusion Of Choice #2016ElectionIn3Words,2016-11-07 07:28:50,1
225,"I don't know who is going to win, but #Trump's side has better hashtags #draintheswamp #HillaryForPrison2016 #TrumpForPresident",2016-11-08 15:39:35,1
226,#TheFixIsIn #NeverHillary #Rigged #DemExitNOW #HillaryForPrison2016 https://t.co/8y6lNjT6jv #TrumpForPresident,2016-11-08 10:08:10,1
227,RT @NasirLeigh: Mo'Nique talks about Hilary Clinton &amp; Bill Clinton 😂😂😂 https://t.co/Z23MpIXQ5Y,2016-11-07 23:43:11,1
228,So worried about our country and my daughter's future. #TrumpForPresident,2016-11-08 15:10:51,1
229,RT @Earl_59: MT @mydailymanna: I pray this through Jesus Christ name. https://t.co/Rz2jaB1lha #RenewUS #PJNET,2016-11-08 17:25:47,1
230,"RT @MauriceMichael: Since Trump is incapable of managing the government, he would be relying on his racist, insane surrogates like Rudy htt…",2016-11-08 15:39:40,1
231,Today's the big day!!! #Trump2016 #MAGA #Hillary4Prison #TrumpForPresident,2016-11-08 11:55:52,1
232,"RT @WhiteHouseCards: Карточный Домик проводит своё независимое голосование:
КТО ЖЕ СТАНЕТ СЛЕДУЮЩИМ 
(45-м) ПРЕЗИДЕНТОМ США ? 
#USElections…",2016-11-08 03:40:46,1
233,RT @OliviaSui: Do yourself a favor and don't eat old meatballs! Join me in the @wendys #FreezerDig #Sweepstakes! Learn more at https://t.co…,2016-11-07 23:52:28,1
234,"RT @ShiWantsTheC: Good Morning everyone, the birds are chirping, the sky is blue, fuck donald trump and everything he stands for.",2016-11-07 06:35:17,1
235,"RT @Gamiliell: Easter Sunday service from March 27, 2016 https://t.co/6qibUDWvgf photo: Rose @500px https://t.co/3QdisjYHb9 https://t.co/IQ…",2016-11-08 14:22:47,1
236,RT @LouGeese: .@marcus8908 I only believe Julian Assange who appeared exclusive onRT(Russia Today) to say that the Russians had nothing to…,2016-11-07 05:53:51,1
237,#75 #crookedhillary #hillaryforprison2016 #liedtocongress #liar #emailscandal #Benghazi #lies… https://t.co/skIVRNQoUE #TrumpForPresident,2016-11-08 15:49:07,1
238,RT @Northquahog48: The Twilight Zone became the Republican Zone #2016ElectionIn3Words,2016-11-07 06:25:03,1
239,Voting for the first time tomorrow and making the best choice and voting for trump #TrumpPence16 #TrumpTrain #Trump2k16 #TrumpForPresident,2016-11-08 10:35:51,1
240,RT @Gamiliell: 'I got to live': Burin woman drops 189 pounds from walking her dog every day https://t.co/bq9u4eGAqq,2016-11-07 05:18:52,1
241,Does anyone know if ppl started to leave after the Concert HRC spoke at?  #HillaryClinton #HillaryForPrison2016 #TrumpForPresident,2016-11-08 13:48:13,1
242,"""Hillary knows she is guilty, FBI knows it, ppl knows it &amp; its up to the American people"" ~ Donald Trump… https://t.co/sVZ4CNu9Gl",2016-11-07 14:51:08,1
243,OPEN YOUR EYES YOU CAN SEE.#UseYourHead #CrookedHillary #MAGA #HillaryForPrison2016 #neverhillary  #PodestaEmails #Trum… #TrumpForPresident,2016-11-08 09:20:57,1
244,"RT @1losthillbilly: or depending on the amount of stickers, a new car? https://t.co/7oZdVUKLNa",2016-11-08 13:47:57,1
245,"@HillaryClinton #MakeAmericaGreat #HillaryForPrison2016  I hope you die you lying, stupid, criminal bitch #TrumpForPresident",2016-11-08 15:37:44,1
246,"🚨VoterFraud: Philly Democrat Judge of Elections inside voting booth with voter‼️

#ElectionDay #IVoted (Via… https://t.co/inxEe2GVjL",2016-11-08 13:06:27,1
247,"Time Magazine's Cover Reminds Us Some Things Haven't Changed In America
#WTFAmericaIn5Words https://t.co/PboyxABs5q",2016-11-08 13:17:30,1
248,RT @Vapo_Rob: Democracy tainted forever.  #2016ElectionIn3Words,2016-11-07 07:33:24,1
249,"This vet passed away last month before he could vote for Trump.. Here he is in his #MAGA hat.. 

#voted #ElectionDay https://t.co/JE0yqsRweR",2016-11-08 12:03:51,1
250,@HillaryClinton @POTUS where? You've been hiding someone from us? #CrookedHillary #CorruptHillary… https://t.co/M4jIrDN9Z3,2016-11-08 16:34:24,1
251,Gonna miss the chance a second time in a year to truly #MakeAmericaGreatAgain with the #GreenNewDeal #ClimateAction wit… #TrumpForPresident,2016-11-08 10:42:14,1
252,RT @tequilarebel: Dime After Dime. #MoneyMusic,2016-11-07 05:19:47,1
253,Donald Trump can’t win.  Unless YOU vote!  #TrumpPence16   #ElectionFinalThoughts #MondayMotivation #MAGA3X #DrainTheS… #TrumpForPresident,2016-11-08 10:48:40,1
254,#Hillary #hillaryclinton2016 #CorruptHillary #ClintonFoundation #HillaryForPrison2016 https://t.co/nubpkWr7B6 #TrumpForPresident,2016-11-08 15:51:44,1
255,"RT @Raffi_RC: World on track for 3C of warming under current global climate pledges, warns UN • disaster recipe. #ClimateAction  https://t.…",2016-11-07 16:14:13,1
256,All 4 of my Grandparents born USA. All 4 rolling over in their graves w/ potential of #crookedhillary #TrumpForPresident,2016-11-08 11:58:55,1
257,RT @adu1tg33k1: Wiz khalFIFA  #VideoGameABand https://t.co/GjAaX1PduE,2016-11-07 00:49:30,1
258,I request all Indians to go out and vote tomorrow.  #TrumpPence16 #TrumpForPresident https://t.co/OmNZbnGR4i,2016-11-08 16:41:21,1
259,RT @RomaAcorn: #ImWithHumusMarshmallowsPeanutButterSteakRibeye #ImwithChickenAvocadoSubwayDressedwithSweetOnionAndDoubleHoneyMustard #Elect…,2016-11-08 17:28:36,1
260,"RT @BigEnuff: #2016ElectionIn3Words

I'll protect you! https://t.co/7LOa7aUrbD",2016-11-07 06:19:28,1
261,RT @gabifresh: Breaking up the election tweets with a thirst trap https://t.co/8WUf8VAHSK,2016-11-07 22:35:13,1
262,RT @c2theb03: Now we're cooking #PodestaEmails we still got some jewels to sift through before the trial. https://t.co/ZqqZn43WFh,2016-11-08 22:53:14,1
263,RT @ChrixMorgan: #2016ElectionIn3Words Hillary for prison https://t.co/gJOdT4ekOT,2016-11-07 06:19:22,1
264,RT @realDonaldTrump: Is Anthony Weiner a jerk or what!,2016-11-08 19:24:06,1
265,RT @BreitbartNews: Keeping it in the family. https://t.co/HBq7dCUABL,2016-11-08 15:54:02,1
266,RT @L0L01x: https://t.co/nY0zHRUaCL,2016-11-08 00:27:24,1
267,"RT @AIIAmericanGirI: If Hillary Clinton Wins, Republican Senators Promise to Block Her Pro-Abortion Supreme Court Nominees @LifeNewsHQ
http…",2016-11-08 11:33:03,1
268,#ThingsPeopleOnTwitterLike not reading more than 140 characters at a time,2016-11-08 12:12:17,1
269,RT @Jazzallover: #AnaNavaro Shocker that a CNN pundit would vote Clinton. Shocking. This will get more folk on Trump's side.,2016-11-07 12:37:19,1
270,RT @BreitbartNews: Keeping it in the family. https://t.co/HBq7dCUABL,2016-11-08 17:14:35,1
271,#2016ElectionIn3Words Beginner's guide to Apocalypse,2016-11-07 06:29:28,1
272,RT @robhagee: #2016ElectionIn3Words abandon all hope,2016-11-07 06:09:23,1
273,RT @AlexKollet: And here you can read how criminal Hillary Clinton won the election 2016! #Trump had no chance. #2016ElectionIn3Words #Elec…,2016-11-07 08:19:47,1
274,@HillaryClinton Vote #TrumpForPresident,2016-11-08 14:42:51,1
275,"RT @NoHostagesTaken: ❤️❤️❤️VOTED❤️❤️❤️#TrumpPence2016 #imwithher2016 #HillNO 
#TrumpTrain #Trumplandslide https://t.co/a2nDuwM3AX",2016-11-08 11:38:20,1
276,"Хиллари Клинтон проголосовала на одном из участков Нью-Йорка. Её сопровождал Билл Клинтон.
#ElectionDay #Vote2016 https://t.co/oBOeSJJxqn",2016-11-08 05:56:54,1
277,"RT @WeedLive4Weed: Make
It
Stop
#2016ElectionIn3Words",2016-11-07 08:20:08,1
278,OH GOD WHY #2016electionin3words,2016-11-07 07:34:10,1
279,#Election2016 A vote for #HillaryForPrison2016 is to accelerate the fall of the USA.  A vote for #DonaldTrump delays th… #TrumpForPresident,2016-11-08 15:09:15,1
280,RT @JackDrees: Super Smashing Pumpkins Bros. #VideoGameABand,2016-11-07 05:17:48,1
281,Очередь на избирательный участок в Нью-Йорке #ElectionDay https://t.co/1WwWv6VQ9L,2016-11-08 10:36:02,1
282,"RT @BrittPettibone: Texas Tribune receiving donations from the DNC? Wonder if this is why they like Hillary Clinton so much?
#DNCLeak2… ",2016-11-07 00:20:59,1
283,RT @gerfingerpoken: Did IRS Leak Trump Returns 2 Help Hillary? https://t.co/EWkqWLPAQN American Thinker https://t.co/L7h6rlr1le  https://t.…,2016-11-08 14:09:55,1
284,"RT @WhiteHouseCards: Карточный Домик проводит своё независимое голосование:
КТО ЖЕ СТАНЕТ СЛЕДУЮЩИМ 
(45-м) ПРЕЗИДЕНТОМ США ? 
#USElections…",2016-11-08 03:18:43,1
285,"RT @OnPirateSat: #IHateRadio - The Damned celebrates its 40th anniversary with a new album, tour https://t.co/jhjmKyPynX https://t.co/nXEZr…",2016-11-07 07:14:15,1
286,RT @MayorRGiuliani: Who paid for Chelsea's wedding? The Clinton Foundation per head of Foundation. Their multi-millionaires but once a croo…,2016-11-07 07:07:07,1
287,RT @Anthony: When the credibility of your business becomes a punchline for the leader of the free world. https://t.co/24BwcLgX3O,2016-11-07 11:35:20,1
288,https://t.co/TdKknW0v9L Drain the swamp. #DrainTheSwamp #VA #ElectionFinalThoughts #mondaymotivation #2016Electionin3Words DNC and CNN,2016-11-07 07:57:04,1
289,So 4 members of a criminal enterprise and a knuckle headed guitar player. #NeverHillary #CrimeWithHer… https://t.co/BsrMpPKi7g,2016-11-08 09:44:36,1
290,"RT @ShutUpAmanda: #IfYouLikeThisYoullLoveThat
Fucking an open umbrella / menstrual cramps",2016-11-07 00:29:07,1
291,"RT @rmayemsinger: See Brexit, raise you Trump! #WTFAmericaIn5Words",2016-11-08 15:19:33,1
292,He's afraid of going to jail with the Clinton Crime Family. #PodestaEmails33 #VoteTrumpPence https://t.co/mZIuKdwVLf #TrumpForPresident,2016-11-08 12:17:10,1
293,BREAKING : UFC Hall of Famer and Brazilian Immigrant Royce Gracie Endorses Donald Trump https://t.co/yisxYzcnN1 https://t.co/8wz3AN3QY8,2016-11-08 05:07:32,1
294,Finally ready to push my lil' #TrumpBaby out into the world. Enjoy! https://t.co/wuDr3QdHvG #TrumpForPresident,2016-11-08 10:30:17,1
295,"I voted:
#myvote2016 #voted #ElectionDay",2016-11-08 08:26:49,1
296,RT @im_srishabh21: Brink 182 #VideoGameABand,2016-11-07 00:49:12,1
297,"RT @vurnt22: Actually, that would be Dragnet. https://t.co/p2ibqtfARq",2016-11-07 05:18:28,1
298,#ElectionDay  #HillaryClinton  #HillaryForPrison2016 #TrumpForPresident,2016-11-08 10:40:17,1
299,#imvotingbecause I'm over corruption,2016-11-08 16:26:08,1
300,RT @barbos2: That resistance should have already been working when #Hillary was cheated into being nominee #electionDay… ,2016-11-08 21:42:11,1
301,Today is the dawn of the trumpenreich #MAGA #TrumpForPresident,2016-11-08 12:07:32,1
302,RT @Vapo_Rob: Founding fathers appalled.  #2016ElectionIn3Words,2016-11-07 07:33:00,1
303,RT @khanknee: No. . . It was an hispanic male and it was a coincidence that the shooting was near a poll. @benjancewicz @LLQJ206,2016-11-08 20:33:07,1
304,"RT @TheRalphRetort: LAWLESS: Poll Worker Wearing #BlackLivesMatter Gear at Brooklyn Polling Station
https://t.co/neWRl6nTYl https://t.co/na…",2016-11-08 10:07:11,1
305,RT @AbhishekPrtp: When they announce the result #ElectionDay https://t.co/jKr2jo6fzU,2016-11-08 14:49:51,1
306,RT @KDScioscia: Longtime Clinton Aid: If America Read All of Hillary's Emails She Could ‘Lose 49 States’ - https://t.co/mUut9EXRaS via @Bre…,2016-11-08 03:06:24,1
307,"RT @policy_robot: Will @CNN fire @wolfblitzer ? They fired @donnabrazile (a black woman) for the same thing! 

#dncleak2 #DNCleak @ezraleva…",2016-11-07 01:32:12,1
308,GOOOOOO DONALD!!!!!!! #MAGA #TRUMPPENCE2016 #ELECTIONDAY #TRUMPTRAIN HITLERY BTFO IN SC https://t.co/DTeuoeY6Ky,2016-11-08 16:14:16,1
309,"#HillaryForPrison2016 SHOULD be familiar with the feeling ""REALITY BITES""  LOL https://t.co/TVvJdCnehv #TrumpForPresident",2016-11-08 14:40:42,1
310,Lady Gaga Campaigns with #Hillary Dressed as Satanic Witch #lockherup #HillaryForPrison2016  https://t.co/3iHpmuKstp #TrumpForPresident,2016-11-08 15:09:59,1
311,RT @thaneofcarlos: Fuck Hillary Clinton and fuck Donald Trump. It should have been Bernie Sanders.,2016-11-07 18:15:56,1
312,RT @OliverLawrenceI: https://t.co/pldBSZfQck,2016-11-07 19:19:13,1
313,"RT @JasonMillerinDC: Been saying this all week: ""Early voting data suggests Clinton lags in North Carolina compared to 2012 @CNNPolitics ht…",2016-11-08 15:07:34,1
314,Amish Voters raising awareness,2016-11-08 14:57:50,1
315,The propaganda and #BS is building. Don't fall for it!  #MAGA3X #MAGA #TrumpPence16 #DrainTheSwamp #ElectionFinalThought… #TrumpForPresident,2016-11-08 15:51:18,1
316,"RT @rolandsmartin: ""U Will Know"" by B.M.U. Black Men United #rolandsvotingplaylist #OneVote #HoldTheLine #TVOneElection2016",2016-11-08 04:13:14,1
317,"RT @JasonMillerinDC: Been saying this all week: ""Early voting data suggests Clinton lags in North Carolina compared to 2012 @CNNPolitics ht…",2016-11-08 17:27:20,1
318,Today is the day we... TAKE OUR COUNTRY BACK! VOTE #Trump and don't forget to wear RED! #MAGA… https://t.co/nQjjAOXHI2 #TrumpForPresident,2016-11-08 10:05:59,1
319,#ImVotingBecause only 'We The People' can bring Hillary to justice at the ballot box!  #LockHerUp https://t.co/Mv6TxSwkn6 #TrumpForPresident,2016-11-08 09:28:03,1
320,RT @SethMacFarlane: VOTE.  https://t.co/FFsykpNgVI,2016-11-08 02:34:55,1
321,Proof that the CLINTONS are MURDERERS. #hillaryforprison #dncleaks2 https://t.co/PowA9LczT4 #TrumpForPresident,2016-11-08 15:03:19,1
322,But why is KKKillery not afraid of getting blown? Seems like I got an idea... :D #TrumpAgainstTerrorism https://t.co/jGiIFGpe5V,2016-11-08 14:11:02,1
323,"RT @Stevenwhirsch99: Hillary had a mock debate with the questions. #PodestaEmails34

https://t.co/qMRyNxul1t https://t.co/amQyBeCpUO",2016-11-08 01:36:16,1
324,"RT @TheMichaelRock: Happy Apocalypse Eve!

lol sorry

I meant Happy Election Day Eve!",2016-11-07 05:02:31,1
325,RT @meyer2311: Fact check Trump #2016ElectionIn3Words,2016-11-07 08:25:40,1
326,"RT @Townsend_S_W: 1. This has been the home of Grand Emperor Trump ever since his election 20 years ago.
2. What's a ""election"" again grand…",2016-11-08 02:23:17,1
327,RT @HillaryClinton: Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https…,2016-11-08 13:01:07,1
328,"In Philadelphia, rumors give way to an ordinary election https://t.co/meJbw6u9gf https://t.co/S668WdxKZF",2016-11-08 15:51:09,1
329,RT @tea0704: Nice disguise https://t.co/CWLqOeFxYI,2016-11-08 17:06:06,1
330,#hillarysemail is still trending!!! She's done!!!!!   #HillaryForPrison2016   #draintheswamp   End the #ClintonCrimeSyn… #TrumpForPresident,2016-11-08 15:51:09,1
331,#trump2k16 https://t.co/UeYM80UR8e #TrumpForPresident,2016-11-08 11:45:27,1
332,RT @WesSmith123: #ElectionFinalThoughts It's SHOWDOWN Time! Will we unleash a Dangerous Dictator on the World...or Choose A Strong Steady L…,2016-11-07 21:43:11,1
333,#ThingsPeopleOnTwitterLike to laugh,2016-11-08 11:38:27,1
334,"RT @TEN_GOP: 🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!

RT the hell out of it! #VoterFraud

#voted #ElectionDay…",2016-11-08 10:17:45,1
